""	"Samp100"	"Samp101"	"Samp102"	"Samp103"	"Samp104"	"Samp105"	"Samp106"	"Samp107"	"Samp108"	"Samp109"	"Samp110"	"Samp111"	"Samp112"	"Samp113"	"Samp114"	"Samp115"	"Samp116"	"Samp117"	"Samp118"	"Samp119"	"Samp120"	"Samp121"	"Samp122"	"Samp123"	"Samp124"	"Samp125"	"Samp126"	"Samp127"	"Samp128"	"Samp129"	"Samp130"	"Samp131"	"Samp132"	"Samp133"	"Samp134"	"Samp135"	"Samp136"	"Samp137"	"Samp138"	"Samp139"	"Samp140"	"Samp141"	"Samp142"	"Samp143"	"Samp144"	"Samp145"	"Samp146"	"Samp168"	"Samp41"	"Samp42"	"Samp43"	"Samp44"	"Samp45"	"Samp46"	"Samp47"	"Samp48"	"Samp49"	"Samp50"	"Samp51"	"Samp52"	"Samp53"	"Samp54"	"Samp55"	"Samp56"	"Samp57"	"Samp58"	"Samp59"	"Samp60"	"Samp61"	"Samp62"	"Samp63"	"Samp64"	"Samp65"	"Samp66"	"Samp67"	"Samp68"	"Samp69"	"Samp70"	"Samp71"	"Samp72"	"Samp73"	"Samp74"	"Samp75"	"Samp76"	"Samp77"	"Samp78"	"Samp79"	"Samp80"	"Samp81"	"Samp82"	"Samp83"	"Samp84"	"Samp85"	"Samp86"	"Samp87"	"Samp99"
"ASV0802"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126188272903172	0	8.40760047082563e-05	0	0	0	0.000924680564895763	0	0	0	0	0.000503862949277796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV0827"	0	0	0	0	0	0.000759750126625021	0.000510117326985207	0	0	0.00025521054870268	0	0	8.4005376344086e-05	0.000504032258064516	0.00286098956580276	0.000336870473303015	0	8.40689365279529e-05	0.000336304018833025	0.00117716303708064	0.00210544045814384	0.000928818711475133	0.000841184387617766	0.000252016129032258	0	0.000589076832449718	8.40760047082563e-05	0.000168067226890756	0.000168109607464067	8.4005376344086e-05	0	0.000336473755047106	0.000252122027061098	8.39912649084495e-05	0.000252376545806343	0.000757320767418378	0.000252228014124769	0.000336558687421119	8.40265523905554e-05	0.000420132761952777	0	0.000588532032957794	0.00431034482758621	0.000336049735360833	0.000252058477566796	0.000167954316425932	0.000588581518540318	0	0	0	0	0	0.00151247794303	0	0	0	0	0	0	0	0	0	0.000672268907563025	0.000336106209562222	0	0.000671817265703729	0	0	0.00134431188035624	0	0	0.00117528542646071	0.00361192776144477	0.0016788382439352	0.00244005048380311	0.00226662189388852	0.000420592193808883	0.00184811827956989	0.00294439303440734	0.00159556600604636	0.00243963994279465	0.00218340611353712	0.00487599831862127	0.000840336134453782	0.00159690704320054	0.00268952765170617	0.00260241773002015	0.00512303686906861	0.000923748740342627	0	0	0	0	0	0	0
"ASV0832"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168435236651507	0	0.00025235531628533	0	0	0	0	0	0	0	0	0.00260767160161507	0	0	0.000420627576343905	0.000504880511612252	0.000420380023541281	0.000504838031131679	0.000252079657171666	0	0.000252185608607935	0.000336304018833025	0.000338066260987153	0.000168024867680417	0.000504116955133591	0.000167954316425932	8.40830740771883e-05	0.000419956324542248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV0833"	0	0.000590268994012986	0.000589324802155245	0.000252887128045183	0.000253549695740365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV0851"	0	0	0	0	0	0	0	0	0	0	0.00951018347079616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126008064516129	0	0.00748654104979812	0.000504244054122195	0	0	0.000841467519353753	0.00193374810828989	0.00597391670172486	0.000504159314343333	0.000252079657171666	0	0.0146292248192366	0.00135226504394861	0.000336049735360833	0.000588136447655856	0.000587840107490763	0.000924913814849071	0.00453552830505627	0.00444892134642827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00747083018551163	0.00100840336134454	0	0	0	0.0141969086021505	0
"ASV0853"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100781053162006	0	0	0	0	0	0	0	0
"ASV0869"	0.000845094228006423	0.00016864828400371	0.000420946287253746	0.000252887128045183	0.000422582826233942	0.0012662502110417	0.000255058663492603	0	0.000935374149659864	0.000850701829008932	0	0	0	0	0	0.00176856998484083	0	0	0	0	0	0.000928818711475133	0.000420592193808883	0	0	0	0	0.000252100840336134	0	0	0	0	0	0	0.000252376545806343	0	0	0	0	0	0.00243779421654338	0.000168152009416513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335908632851864	0	0	0	0	0	0	0
"ASV0876"	0	0	0	0	0	0.00270133378355563	0.0022105084169359	0.0167555217060168	0.021343537414966	0.00416843896214377	0.00462885036189194	0.00815948855989233	0.00428427419354839	0.0207493279569892	0.000420733759676876	0.0364662287350514	0.0097634879218921	0.0116855821773855	0.00588532032957794	0.0217775161859918	0.000252652854977261	0.0315798361901545	0.00866419919246299	0.000168010752688172	0.000755984880302394	0	0	0.000420168067226891	0.000420274018660166	0	0	0	0	0	0.00546815849247077	0	0	0	0	0	0.00100874243443174	0	0	0.000420062169201042	0	0	0	0.00176381656307744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080611302376354	0.000419815281276238	0	0	0
"ASV0889"	0	0	0	0	0	0.00135066689177782	0.00323074307090631	0	0.00289115646258503	0	0.000757448241036862	8.41184387617766e-05	0	0	0	0	0.000252503997979968	8.40689365279529e-05	0	0	0	0	0.000420592193808883	0	0	0	0	0	0	0	0	0	0	0	0.000504753091612686	8.41467519353753e-05	0	0	0	8.40265523905554e-05	8.40618695359785e-05	0	0	0.000420062169201042	0	8.39771582129661e-05	0.000168166148154377	0	0	0	0.00050407460304125	0	0.000504159314343333	0	0	0	0.00252058477566795	0.000840124338402084	0.00142785150344364	0	0.00176440934296757	0.00126135216952573	0.00151260504201681	0.00184858415259222	0.00210154673839946	0	0	0.00142773158646175	0.00159637035792304	0.00184749748068525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV0894"	0	0	0	0	0	0	0	0	0	0	0	0	0.00344422043010753	0.00319220430107527	0	0	0.00109418399124653	0	0.0026904321506642	0.00151349533338939	0.000168435236651508	0.000253314194038673	0.0104306864064603	0.000168010752688172	0.00184796304073919	0.00269292266262728	0.000252228014124769	0.000420168067226891	0.0015129864671766	0	0	0	0	0.000251973794725349	0.0017666358206444	0	8.40760047082563e-05	0	0	8.40265523905554e-05	0.00100874243443174	0	0.000169033130493577	8.40124338402084e-05	0	8.39771582129661e-05	0.000252249222231565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV0913"	0	0	0	0	0	0	0	0.000169247694000169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252376545806343	0	0	0.000841396718552798	0	0	0.000168123739071957	0.000252228014124769	0.00194388100067613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252270433905146	0.000252100840336134	0	0.000252185608607935	0	0	0	0	0	0	0	0.000587988240235195	0	0.00159865376525032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335880426568142	0	0	0	0
"ASV0926"	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0.00126008064516129	0	0	0.000252503997979968	0	0.00067260803766605	0.00311107374085597	0	0	8.41184387617766e-05	0	8.39983200335993e-05	0.00033661533282841	0	0	0	0	8.41184387617766e-05	0.00378532974427995	0	0	0.00159838479010684	8.41467519353753e-05	0.000420380023541281	0.00201935212452671	0	0	0.00168123739071957	0	0	0.0010081492060825	0.000336077970089061	0.000335908632851864	0.000756747666694694	0	0	0	0	0	0	0	0	0	0	0	0.00100789517890139	0	0	0.000420450723175244	0	0	0	0	0	0.000671873687746704	0.000924214417744917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV0937"	0	0	0	0	0	0	0	0	0	0	0	8.41184387617766e-05	0.00142809139784946	0	0	8.42176183257538e-05	0.00084167999326656	0	0.00151336808474861	0.000252249222231565	0.000168435236651508	0.000253314194038673	0.00025235531628533	0	0.000167996640067199	0	8.40760047082563e-05	8.40336134453782e-05	8.40548037320333e-05	8.4005376344086e-05	0	0.000168236877523553	8.40406756870325e-05	8.39912649084495e-05	0	8.41467519353753e-05	0.000756684042374306	0.000420698359276399	8.40265523905554e-05	0.000168053104781111	0.000168123739071957	0.000420380023541281	0.00050709939148073	0.000588087036881458	8.40194925222652e-05	8.39771582129661e-05	0.000336332296308753	0.000335965059633798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109206989247312	0.000757129637419029	0	0	0	0.00100882723833544	0	0.000504286434694907	0.000924525130273996	0	0.00159570000839842	0.000251931474638898	0	0.000840336134453782	0	0	0.00394560107454668	0.0011760752688172	0
