"Sample","Reactor","Time","Phase","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","OD","pH","EC","CODt","CODs","CODb","Ammonium","PHOs","PHOt","Dry_weight","Cell_number"
"20191105L1","L1",27,"Recycle-10%",0.009772882,0.270998961,0.062822101,0.01604011,0.018621909,0.00383025,0.002407015,0.008284727,0.027366066,0.009697975,0.046352523,0.002002517,0.006312173,0.001268427,0.007500699,0.029962846,0.011835324,0.02449962,0.004264712,0.035321202,0.000754065,0.007755383,0.01323359,0.040819384,0.002996285,0.006901442,0.009028804,0.004005034,0.005043746,0.005707922,0.003470696,0.041658344,0.002446966,0.000893892,8.48947e-05,0.003081179,0.003650473,0.002666693,0.010102473,0.003221006,0.014332228,0.0021773,0.002711638,0.004599297,0.001977548,0.00196756,0.004289681,0.000414486,0.001093644,0.014591906,0.006267229,0.000828972,0.001173545,0.000848947,0.001588031,0.001982542,0.002087412,0.001348328,0.000574288,0.001667932,0.000714114,0.020164995,0.000389517,0.026736846,0.000863929,0.004554353,0.011820343,0.015405897,0.001398266,0.001792777,0.000624226,0.000784028,0.001328353,0.00087891,0.001113619,0.00066917,0.001288402,0.000654189,0.011425832,0.001867684,0.353666667,7.856666667,1290.333333,677,NA,NA,36.25,68.86123377,71.9401698,NA,3207093258
"20191106L1","L1",28,"Recycle-10%",0.005961363,0.089619658,0.113275861,0.010832051,0.002534949,0.001215182,0.002843725,0.006230297,0.026006883,0.00176799,0.02300379,0.00767457,0.009816079,0.001030912,0.003471237,0.011688654,0.014975622,0.004791004,0.0487517,0.025215022,0.001329728,0.013008422,0.004417485,0.100715662,0.002505067,0.007709432,0.009806119,0.002290917,0.001349649,0.002231153,0.000458183,0.079509744,0.005054957,0.000647433,3.9842e-05,0.005582864,0.002086726,0.006932513,0.00275906,0.005916541,0.007764215,0.003456296,0.006031087,0.008087931,0.002569811,0.000796841,0.005134641,0.000811781,0.000527907,0.005677489,0.004392583,0.00078688,0.001528938,0.001085695,0.002664436,0.000562769,0.002061825,0.001558819,0.000647433,0.002081746,0.001125537,0.052546653,0.000771939,0.087762024,0.00137953,0.002599692,0.004566892,0.003167441,0.001220162,0.001827753,0.000727117,0.000801821,0.001344668,0.000926327,0.002007042,0.001130517,0.002091706,0.000463164,0.018123142,0.002933369,0.221333333,8.193333333,1379.666667,555,244,311,43.5,64.87911844,64.46609487,NA,845848308
"20191107L1","L1",29,"Recycle-10%",0.001583828,0.075299279,0.218508304,0.018196535,0.002393229,0.000679497,0.00517617,0.008948378,0.011006855,0.002703,0.013764814,0.002488159,0.011361592,0.001004257,0.002248336,0.009762776,0.024806643,0.0143244,0.006425245,0.020075144,0.000224834,0.007399524,0.001953554,0.100250814,0.003207626,0.008778504,0.011456522,0.000299778,0.001663769,0.001009253,0.000309771,0.082848692,0.014049603,0.000369726,1.99852e-05,0.009343086,0.000404701,0.004106961,0.002268321,0.014354378,0.051192118,0.005850671,0.003902112,0.002977796,0.002842896,0.000484641,0.005076244,9.99261e-05,0.00022983,0.00389212,0.002802926,0.000999261,0.003577353,0.001573835,0.002957811,0.000639527,0.002413214,0.003132682,0.000649519,0.004276835,0.001373983,0.013420069,0.001483902,0.058551672,0.000759438,0.000289786,0.000404701,0.000514619,0.000284789,0.003482423,0.001523872,0.001139157,0.001443931,0.001703739,0.002658033,0.000994264,0.002113436,0.000664508,0.01016248,0.004251854,0.339,7.916666667,1324.666667,681,268,413,34,60.92097593,67.63260888,NA,943250649
"20191108L1","L1",30,"Recycle-10%",0.004871371,0.063122973,0.34974444,0.055019011,0.002588072,0.000354736,0.007294566,0.016312847,0.010242369,0.001134155,0.008898371,0.00531604,0.008143933,0.000949293,0.003072711,0.009338043,0.007874134,0.019750286,0.005535876,0.010876897,0.000199851,0.004831401,0.004331773,0.055538624,0.003152651,0.012710531,0.006220366,0.000934304,0.001988519,0.001149144,0.000394706,0.0259057,0.015768253,0.000289784,6.49516e-05,0.004471669,0.000529605,0.001348995,0.001024237,0.004436695,0.047974259,0.012500687,0.004002018,0.002538109,0.001828638,0.000854363,0.002068459,9.99256e-05,0.000419687,0.001403954,0.003737216,0.001393961,0.002902837,0.00064452,0.002168385,0.000444669,0.001608801,0.003232592,0.000594557,0.001888593,0.001079196,0.021783771,0.001808653,0.034504294,0.000759434,0.00029478,0.000449665,0.000399702,0.00136898,0.003147655,0.001144148,0.001209099,0.001518868,0.002907834,0.002133411,0.002742956,0.00136898,0.00179866,0.007844156,0.004446687,0.386333333,7.996666667,1275,616,204,412,29.5,62.08260471,72.27912399,NA,1790488389
"20191111L1","L1",33,"Recycle-10%",0.022377497,0.093128264,0.170278298,0.142523225,0.005412464,0.003085005,0.009763367,0.037458634,0.009937802,0.006583669,0.013675691,0.007959212,0.007286392,0.001046609,0.001709461,0.008337985,0.009000837,0.027082253,0.00304015,0.02138571,0.022178143,0.012295164,0.001181173,0.032360153,0.004904111,0.02375304,0.00595072,0.002232766,0.002855747,0.010226865,0.001275866,0.007126909,0.008088792,0.001260915,0.000149516,0.003862486,0.001081496,0.002202863,0.002252701,0.002746103,0.037966987,0.00646904,0.003807663,0.003598341,0.00297536,0.004316016,0.00425621,0.002805909,0.002143056,0.003403971,0.006125154,0.000946932,0.001231012,0.001465253,0.001569913,0.004884175,0.000772497,0.00316973,0.000712691,0.001485188,0.001250947,0.02093218,0.00150014,0.015993182,0.001061561,0.00102169,0.001001754,0.000503369,0.002726167,0.003398987,0.000827319,0.001081496,0.001554962,0.0025617,0.001016706,0.002217814,0.001305769,0.001749332,0.008288146,0.001814122,0.372,7.84,1291.333333,NA,NA,NA,NA,NA,NA,NA,3146274030
"20191112L1","L1",34,"Recycle-10%",0.018830204,0.083277662,0.021417675,0.150756299,0.00334028,0.002303297,0.00825099,0.053205173,0.008241019,0.005638592,0.012274282,0.002642311,0.005120101,0.000603245,0.001281271,0.014248537,0.006865023,0.012772831,0.08918547,0.013809813,0.00243292,0.005803113,0.001889502,0.076916174,0.004088104,0.026019284,0.004925666,0.00461158,0.001490662,0.00602746,0.001121736,0.004033263,0.002602427,0.00182469,0.000234318,0.005095173,0.002308283,0.001266315,0.00197924,0.002602427,0.004417146,0.006122184,0.002308283,0.004387233,0.002059008,0.003968452,0.003145846,0.003135875,0.001166605,0.002213559,0.037755133,0.002507703,0.003011237,0.000792693,0.003130889,0.002373094,0.001141678,0.002936455,0.000488578,0.00197924,0.001176576,0.073825169,0.001176576,0.028063336,0.001056924,0.001256344,0.001475706,0.000932287,0.006665603,0.002373094,0.001007069,0.001326141,0.003350251,0.002861673,0.00050852,0.004028278,0.002288341,0.002966368,0.016636588,0.000937273,0.336333333,7.706666667,1280.333333,768,366,402,30.5,64.95401556,73.0932915,NA,2227859478
"20191113L1","L1",35,"Recycle-10%",0.010213352,0.097905414,0.09880395,0.204965906,0.004093328,0.00246598,0.027530126,0.054296497,0.010752473,0.007587632,0.010652636,0.006659146,0.00758264,0.001327836,0.002431037,0.013842437,0.004357897,0.016083783,0.002460989,0.019613031,0.001467608,0.005061749,0.002940207,0.051855476,0.00677895,0.031853079,0.008066851,0.004302986,0.00198177,0.00592035,0.001452632,0.018954105,0.001991753,0.001827022,4.99186e-05,0.007068478,0.002131526,0.001023332,0.002575801,0.00131286,0.028538482,0.013907331,0.003174825,0.002735541,0.003903637,0.003649052,0.004427783,0.00034943,0.001757136,0.001866957,0.002086599,0.00117808,0.001437657,0.000464243,0.002565818,0.00292024,0.000609007,0.005351277,0.002131526,0.000903527,0.00160738,0.014686062,0.002206404,0.022193824,0.001198047,0.000953446,0.000469235,0.000279544,0.006823877,0.004587522,0.001292893,0.001487575,0.002201412,0.003753881,0.000394357,0.004852091,0.001582421,0.002475964,0.008121762,0.00093847,0.332666667,7.833333333,1306,NA,NA,NA,NA,NA,NA,NA,1828824081
"20191114L1","L1",36,"Recycle-10%",0.017318461,0.146355231,0.066836171,0.1752876,0.005514733,0.002367739,0.036095529,0.045926141,0.017882922,0.01011534,0.013931695,0.006548746,0.010784701,0.001638435,0.006264018,0.016758995,0.004710501,0.020825112,0.002187911,0.020550374,0.000904137,0.005659595,0.009425998,0.030086268,0.008421957,0.030695686,0.008017343,0.005494753,0.002562553,0.005699557,0.002112982,0.011369142,0.000874165,0.001718359,9.99046e-06,0.005909357,0.002822305,0.001718359,0.003171971,0.001393669,0.016629119,0.009890555,0.002597519,0.00250261,0.005145086,0.005419824,0.006174104,0.000174833,0.002357748,0.002457653,0.002083011,0.000874165,0.001473593,0.000654375,0.002242858,0.003681484,0.000504518,0.006528765,0.003211933,0.000704327,0.001503564,0.012538026,0.002657462,0.013701915,0.001009036,0.001168884,0.000394623,0.000154852,0.009296122,0.006174104,0.001253803,0.00163344,0.001903182,0.004161026,0.000254757,0.004295897,0.001533535,0.002892238,0.00620907,0.000714318,0.322,7.646666667,1279.666667,NA,NA,NA,NA,NA,NA,0.1,2837930649
"20191115L1","L1",37,"Recycle-10%",0.011203643,0.188509776,0.050880714,0.151074431,0.007354263,0.003459948,0.025702474,0.04503425,0.023181156,0.010814211,0.026017015,0.006365706,0.012361952,0.002251712,0.010549598,0.023645478,0.005197412,0.023540631,0.00213688,0.029516905,0.000738921,0.007758672,0.012741398,0.01563717,0.00841771,0.027195295,0.0092465,0.006745152,0.002905758,0.006615342,0.00184231,0.009840633,0.001592675,0.002276676,4.99271e-06,0.005871428,0.003469934,0.002052004,0.003879336,0.001382981,0.011852695,0.004109001,0.0021918,0.002895772,0.00569169,0.004827951,0.007324307,0.000169752,0.001932179,0.003754518,0.00178739,0.000893695,0.001213229,0.00082879,0.001587682,0.00368462,0.000434366,0.007124598,0.002256705,0.000539213,0.001138338,0.003944241,0.003100473,0.007154554,0.001008528,0.00160266,0.000783856,0.000619096,0.009046792,0.006864977,0.001562718,0.001907215,0.002441436,0.005282288,0.000269606,0.003534839,0.001467857,0.002960677,0.009561041,0.000574162,0.328,7.796666667,1277,790,526,264,32,70.24607056,74.73335179,NA,2900091942
"20191118L1","L1",40,"Recycle-10%",0.022202363,0.1561904,0.034708978,0.103028548,0.008996775,0.003140384,0.05473454,0.041404136,0.0197959,0.011373281,0.02529282,0.011647878,0.012836131,0.004892808,0.011178568,0.020424975,0.009725703,0.024913377,0.005626729,0.02593188,0.000634068,0.009201474,0.018363006,0.040695178,0.007823499,0.039267277,0.015627028,0.004593248,0.003210281,0.004293688,0.002146844,0.006790019,0.000139795,0.001492806,9.98532e-06,0.004303674,0.001777387,0.003210281,0.00645551,0.002226727,0.008951841,0.002586198,0.001158297,0.001467842,0.005352132,0.003644642,0.008472545,0.000239648,0.002126873,0.005881354,0.003779444,0.001108371,0.001697505,0.000973569,0.001647578,0.002046991,0.00076887,0.005372103,0.003864319,0.000973569,0.000793833,0.024439075,0.002066962,0.025118076,0.000574156,0.000674009,0.00029956,0.000174743,0.007723646,0.00638062,0.001273129,0.001512776,0.001602644,0.002845817,9.98532e-05,0.002196771,0.001298092,0.001487813,0.003769459,0.000389428,0.301333333,7.656666667,1307.333333,NA,NA,NA,NA,NA,NA,NA,2075432472
"20191119L1","L1",41,"Recycle-10%",0.006384255,0.163093265,0.031865845,0.094841704,0.003824506,0.001995394,0.002700837,0.034148455,0.015282908,0.006963725,0.028157233,0.004514832,0.004182266,0.001420963,0.005215236,0.023345108,0.004545065,0.005053992,0.03932338,0.032354616,0.000876764,0.007643973,0.005497413,0.142610238,0.0041218,0.016718987,0.003250074,0.004625687,0.00116398,0.003078753,0.00071552,0.025778884,0.000141088,0.000503887,1.51166e-05,0.002781459,0.002030667,0.001471351,0.003532251,0.001002736,0.005129575,0.001496546,0.000644976,0.001128708,0.001899656,0.003048519,0.003018286,0.000251944,0.000408149,0.003401241,0.018971364,0.000488771,0.000992658,0.000347682,0.00120933,0.001224447,0.001113591,0.001884539,0.000408149,0.000634898,0.000423265,0.046231677,0.000947308,0.085867468,0.000251944,0.00170314,0.001733373,0.002348116,0.004474521,0.002171755,0.000513965,0.000730637,0.001032969,0.001340341,0.000141088,0.001637634,0.000871725,0.001012814,0.003547368,0.000307371,0.313666667,7.636666667,1324.666667,811,454,357,31.75,64.95401556,71.41625658,NA,1748552805
"20191121L1","L1",43,"Recycle-10%",0.019027748,0.133523677,0.043995428,0.072332397,0.009898223,0.006558883,0.001702115,0.024438577,0.025342045,0.014794923,0.023729778,0.053619116,0.010267596,0.007412436,0.010921488,0.011874872,0.002994924,0.022761419,0.031930877,0.006723603,0.000773689,0.006753553,0.006858375,0.079085949,0.005241116,0.011795007,0.003044839,0.006199492,0.002231218,0.006239424,0.001247885,0.080468606,0.000429272,0.001088156,4.99154e-06,0.003958291,0.002685448,0.001517428,0.00901472,0.001522419,0.002156345,0.005256091,0.003204568,0.003758629,0.002989932,0.005320981,0.006174534,5.49069e-05,0.001647208,0.005944923,0.007886632,0.000284518,0.001302792,0.00038934,0.001956683,0.00320956,0.002256176,0.004602199,0.000434264,0.001063198,0.001527411,0.004212859,0.00279027,0.036233584,0.001098139,0.002056514,0.00204154,0.002535702,0.005236125,0.005310998,0.000788663,0.000953384,0.001896785,0.004227834,0.001148054,0.002251184,0.001617259,0.002316074,0.010487224,0.002036548,0.383,7.76,1272,NA,NA,NA,NA,NA,NA,0.25,2548360389
"20191122L1","L1",44,"Recycle-10%",0.018485423,0.126607428,0.106269968,0.059864217,0.007378195,0.005261581,0.003933706,0.018091054,0.026108227,0.016014377,0.030191693,0.09751897,0.010942492,0.010048922,0.008246805,0.014362021,0.003259784,0.022858427,0.00607528,0.010677915,0.001208067,0.011741214,0.007642772,0.044224241,0.005591054,0.011846046,0.003214856,0.005810703,0.002575879,0.010073882,0.001986821,0.014207268,0.001287939,0.001951877,0.000224641,0.004248203,0.002161542,0.002191494,0.006514577,0.001482628,0.012110623,0.006774161,0.004617612,0.003514377,0.004377995,0.005251597,0.007448083,9.98403e-05,0.00250599,0.008421526,0.001228035,0.000514177,0.001043331,0.000788738,0.001757188,0.007188498,0.001262979,0.00545627,0.000828674,0.001557508,0.001108227,0.009779353,0.002336262,0.033696086,0.001133187,0.00253095,0.00297524,0.002031749,0.003434505,0.005710863,0.001392772,0.001946885,0.001986821,0.003913738,0.002196486,0.002945288,0.001183107,0.001976837,0.010882588,0.003669129,0.382,7.786666667,1235.333333,720,252,468,19.25,60.29385146,68.78601731,NA,3125274660
"20191125L1","L1",47,"Recycle-50%",0.00818253,0.314548439,0.045532787,0.069786007,0.003946574,0.007972978,0.007074895,0.021084984,0.01950336,0.020266731,0.035753666,0.071911469,0.004680008,0.006176813,0.005677878,0.046351041,0.004365679,0.013605951,0.00076836,0.04727407,0.002424823,0.008671486,0.015162628,0.004944444,0.003312927,0.015337255,0.003876723,0.003188193,0.001771218,0.008546753,0.00076337,0.004540306,0.001002859,0.002315057,4.98935e-06,0.001995739,0.001541708,0.002394887,0.004834678,0.00175625,0.01040279,0.00222026,0.002315057,0.003582352,0.002883843,0.003497533,0.004814721,0.000134712,0.000962944,0.005827558,0.001017827,0.000498935,0.00083821,0.000788317,0.000863157,0.00275412,0.000344265,0.002968662,0.000478977,0.000389169,0.000748402,0.001292241,0.00175625,0.002504653,0.000908061,0.001766229,0.002509642,0.002659322,0.002424823,0.003043502,0.000923029,0.001112625,0.001571645,0.003562394,0.000344265,0.001481836,0.000957955,0.001357103,0.01246838,0.000748402,0.314,7.736666667,1266,750,316,434,22,61.17059788,63.28004978,NA,1248309918
"20191126L1","L1",48,"Recycle-50%",0.007798662,0.177348455,0.058123232,0.136528972,0.003213268,0.003996627,0.013117519,0.036827846,0.017233895,0.016036404,0.024453769,0.047061406,0.005473533,0.004745059,0.003133435,0.038145086,0.009180766,0.007010313,0.003507651,0.050584026,0.001915986,0.006676014,0.009340432,0.024164376,0.003996627,0.027766828,0.006626118,0.006835679,0.001152585,0.00594754,0.000763401,0.012039777,0.000908098,0.002050704,0.000124739,0.003128446,0.002883958,0.001726383,0.003956711,0.002903916,0.016166132,0.002958801,0.002614523,0.003941742,0.003866899,0.003547568,0.003812014,0.000344279,0.001596655,0.006900543,0.002784167,0.001227429,0.001332209,0.00132223,0.001736362,0.001935944,0.000648641,0.002913895,0.000858202,0.001202481,0.000928056,0.009450202,0.001362146,0.011800278,0.001052794,0.004221157,0.005877686,0.007469352,0.005742968,0.002888948,0.000962983,0.0010977,0.001756321,0.002918885,0.000424111,0.001586676,0.00142701,0.00131724,0.013791108,0.001022857,0.334,7.746666667,1525.333333,803,370,433,27.5,70.81480853,71.66174557,NA,1109619342
"20191127L1","L1",49,"Recycle-50%",0.007615782,0.224775215,0.031813832,0.125555733,0.004505672,0.003668335,0.018665643,0.031255607,0.028130545,0.01041189,0.026425965,0.03804402,0.007506131,0.005622122,0.004376084,0.040845113,0.010386969,0.006942922,0.006514285,0.036294583,0.001111466,0.009130964,0.024028589,0.008547818,0.007476226,0.024716402,0.007336669,0.006145457,0.001749437,0.006090632,0.000991846,0.003967384,0.000239239,0.001450388,6.4794e-05,0.004764848,0.00351881,0.003792938,0.004351163,0.003832812,0.008522897,0.001589944,0.001046672,0.001928866,0.005328057,0.002706394,0.005029008,0.000209334,0.001325784,0.009185789,0.001784326,0.001928866,0.002681473,0.001579976,0.00138061,0.001500229,0.001918898,0.005686916,0.00111645,0.001749437,0.000598098,0.006354792,0.002890807,0.004595387,0.00046851,0.002656552,0.003179888,0.004560498,0.005562312,0.004610339,0.001370641,0.001749437,0.002183058,0.005871329,0.000244223,0.003224745,0.00114137,0.002482107,0.010367033,0.000892163,0.331,7.736666667,1710.333333,818,386,432,28.5,75.78472649,79.7699617,NA,2582259372
"20191128L1","L1",50,"Recycle-50%",0.006388072,0.256221014,0.054131551,0.096798484,0.004368424,0.004577869,0.011993218,0.026444921,0.031057697,0.012776143,0.036897222,0.049194634,0.008432653,0.004523014,0.005555279,0.03663791,0.008761781,0.00718097,0.001860071,0.047678652,0.001695507,0.009993517,0.014730963,0.008592231,0.006213534,0.014955368,0.010322645,0.005011719,0.001944846,0.005689922,0.000787912,0.004707525,0.000463771,0.001406273,9.97357e-06,0.004867102,0.002473445,0.004398344,0.004124071,0.002453498,0.015104972,0.001501022,0.001161921,0.00240363,0.003859772,0.002702837,0.004802274,0.000129656,0.001062185,0.009519773,0.002154291,0.001166908,0.001376353,0.001261657,0.001146961,0.001057198,0.000658256,0.004198873,0.001062185,0.0013963,0.000603401,0.00364534,0.00240363,0.006063931,0.000608388,0.002084476,0.002323842,0.003680247,0.003356106,0.00448312,0.001127013,0.001620705,0.002433551,0.00449808,0.000249339,0.001850097,0.001037251,0.001934873,0.014127562,0.000812846,0.360666667,7.773333333,1808.666667,856,432,424,27,83.17150542,94.85167968,NA,2041265076
"20191129L1","L1",51,"Recycle-50%",0.040309343,0.105860047,0.102821504,0.05266808,0.004006486,0.005458401,0.008566796,0.032401148,0.011974554,0.012288886,0.019693152,0.043986529,0.01217413,0.00604216,0.003382812,0.011904703,0.009819134,0.008686541,0.005363602,0.032725458,0.003158289,0.006820506,0.005558189,0.054818511,0.00803293,0.016190595,0.010298117,0.015387302,0.001606586,0.009125608,0.001122614,0.015691655,0.000773357,0.002145441,1.49682e-05,0.005009355,0.00563303,0.006017213,0.003567419,0.002185356,0.023500062,0.005398528,0.005727828,0.00993389,0.004345765,0.00761881,0.010692279,0.000309343,0.002784084,0.004670076,0.002474741,0.001237371,0.002015717,0.001791194,0.003791942,0.001915929,0.001955844,0.003921666,0.001945865,0.001975801,0.002489709,0.029522265,0.002075589,0.026358987,0.00232007,0.004440564,0.004819758,0.003337907,0.008881128,0.003786953,0.001337159,0.001851066,0.003482599,0.003367843,0.001212424,0.00223525,0.003198204,0.002230261,0.01971311,0.003293002,0.404,7.716666667,1961.666667,909,516,393,36.5,92.22625905,96.37973711,NA,1748663328
"20191202L1","L1",54,"Recycle-50%",0.007422938,0.090672657,0.130622738,0.080174716,0.005371272,0.002870336,0.004622488,0.022248846,0.042795457,0.015195308,0.022513416,0.03043055,0.005680769,0.00526145,0.008920504,0.020925995,0.010512917,0.011646075,0.046823911,0.019408461,0.000459254,0.012065394,0.006754025,0.061355298,0.003244727,0.014496443,0.008016972,0.002545863,0.003055036,0.00285536,0.001452639,0.04536628,0.001941845,0.000973418,4.99189e-06,0.004512667,0.001402721,0.004048421,0.005461126,0.002965182,0.018954199,0.002890303,0.001382753,0.001707226,0.002111569,0.001627356,0.003324598,0.000564083,0.000539124,0.006020217,0.013832522,0.000788718,0.001277923,0.001277923,0.001307875,0.002031698,0.001827031,0.002126544,0.000399351,0.001657307,0.000683889,0.018869337,0.000858605,0.05189567,0.000539124,0.000953451,0.000913516,0.001188069,0.002920255,0.002371147,0.000858605,0.000963434,0.001262948,0.001777112,0.000653937,0.001936853,0.000883564,0.001173094,0.007048546,0.001871958,0.519333333,7.87,2113.333333,NA,NA,NA,NA,NA,NA,NA,1553277611
"20191203L1","L1",55,"Recycle-50%",0.009851897,0.048220866,0.050472871,0.168510881,0.010461087,0.002746347,0.023054338,0.032826341,0.036910908,0.009931791,0.013936465,0.036850988,0.010471073,0.005997024,0.009362548,0.008074261,0.024762066,0.023029371,0.074870422,0.017511709,0.000798937,0.009177794,0.00657126,0.029161216,0.011245044,0.030484456,0.01303766,0.002137158,0.005477715,0.002806268,0.001787622,0.021796011,0.000938751,0.00123336,1.49801e-05,0.00447405,0.000883825,0.00318077,0.007100556,0.004409136,0.005402814,0.003185763,0.001458061,0.00191745,0.00596207,0.001632828,0.006716068,0.001862523,0.000943745,0.00523304,0.026874257,0.002361859,0.004658804,0.001423107,0.002961062,0.001732696,0.001697742,0.00392478,0.001438087,0.001867516,0.000993678,0.012503371,0.001657795,0.03059431,0.000659123,0.000304595,0.000124834,4.99336e-05,0.003944753,0.005607542,0.002651474,0.002456733,0.002361859,0.002152138,0.000224701,0.002212058,0.001877503,0.001078566,0.004558937,0.000828898,0.557333333,7.816666667,2140,1035,504,531,28.5,92.95879486,99.34650716,NA,3573713838
"20191204L1","L1",56,"Recycle-50%",0.007108023,0.049167153,0.229737892,0.092938399,0.007642123,0.003064836,0.014879927,0.022851495,0.033144152,0.004297758,0.015079591,0.010751883,0.004237859,0.002296131,0.006004882,0.006109705,0.007397535,0.01655211,0.048962498,0.010137918,0.000364386,0.007961585,0.007202863,0.044315329,0.002860181,0.018254242,0.006568931,0.003798599,0.004267809,0.003603927,0.00075373,0.019332425,0.009803481,0.000748738,1.99664e-05,0.003578969,0.001906787,0.00235603,0.003688784,0.00185188,0.029809771,0.002810265,0.001587325,0.003429222,0.001762031,0.001088166,0.003084802,0.000788671,0.000559058,0.004472464,0.014300903,0.000763713,0.000983343,0.000603982,0.001123108,0.00072378,0.00084857,0.002271173,0.000748738,0.000933427,0.000584016,0.017675217,0.000928436,0.047285324,0.000763713,0.00182193,0.002171341,0.002625576,0.003838532,0.001996636,0.000663881,0.000838587,0.0016023,0.002311106,0.000738755,0.00207151,0.000928436,0.001462536,0.013392434,0.001722098,0.595,7.79,2150,NA,NA,NA,NA,NA,NA,NA,3257333856
"20191205L1","L1",57,"Recycle-50%",0.011197962,0.030432285,0.120040956,0.164792848,0.014784107,0.004245436,0.029038783,0.042244587,0.047164298,0.007846565,0.01338561,0.009924331,0.009439852,0.001663212,0.007536898,0.007332118,0.01359039,0.023699523,0.021991359,0.01224184,0.000374597,0.010928252,0.002487326,0.026051994,0.009424868,0.041510376,0.024034163,0.002487326,0.007691731,0.00318158,0.002742052,0.038488625,0.007871538,0.00101391,4.99463e-06,0.004345329,0.000799141,0.003186574,0.005394201,0.004040656,0.014014934,0.005833729,0.004245436,0.002637165,0.005499088,0.001907949,0.006193342,0.000444522,0.000694254,0.004889744,0.00690258,0.001433459,0.004185501,0.001253652,0.002831956,0.001468421,0.002252578,0.003351397,0.001323577,0.001932922,0.001388507,0.004999625,0.001308593,0.026496516,0.001048872,0.000259721,5.49409e-05,7.99141e-05,0.005638938,0.004515146,0.002672127,0.002117723,0.002307519,0.001843019,0.000929001,0.001947906,0.002147691,0.001223685,0.004729915,0.002462353,0.628333333,7.686666667,2145,NA,NA,NA,NA,NA,NA,0.4,3010425474
